Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
98201257358,"City of Arlington, TX - City Hall","City of Arlington, TX",≤100,1
181020618678789,Alliance For Global Justice,Alliance for Global Justice,≤100,1
111340558022060,Amy Stern for Berkeley County Council,Amy for Berkeley,≤100,1
292358157940598,Timmy Reid For State Representative District 27,Timmy Reid for State Representative,≤100,1
138859678330738,Colby Shawn for Wise County Pct 4 Commissioner,Colby Wayne Shawn,≤100,2
271113369626935,We Are One,Pless Bernard Jones,≤100,1
488020221387403,Kirk Lepine  Parish President,Kirk Lepine Campaign Fund,≤100,1
136470201953,Judge Mike Reidy,Citizens to Elect Judge Mike Reidy,≤100,1
1727980437413400,Partnership to Advance Cardiovascular Health,Partnership to Advance Cardiovascular Health,≤100,1
169282116541956,El Nuevo Georgia,New Georgia Media Inc dba El Nuevo Georgia Newspaper,≤100,3
1654314744604206,Republican National Hispanic Assembly,"Republican National Hispanic Assembly, Inc.",≤100,1
1149977371744864,Weld Seattle,Weld Seattle,≤100,1
111654554790414,Dr Joel Rudman for Florida House,Dr. Joel Rudman Campaign,≤100,2
1026660170712879,Damschen for ND House,Damschen for House,≤100,2
155131494544162,"Center for the Study of White American Culture, Inc.",CENTER FOR THE STUDY OF WHITE AMERICAN CULTURE,≤100,1
464108870627841,Black Connect,These ads ran without a disclaimer,≤100,2
111645401400990,Sean Kaufman for District 5 Cherokee County School Board,Sean Kaufman Campaign for District 5 School Board,≤100,1
874856972700616,Bedford NH Residents Association,Bedford Residents Association,≤100,1
1580844735465499,Mighty Oaks Warrior Programs,These ads ran without a disclaimer,≤100,1
148268611787,AARP New Jersey,AARP,≤100,1
453964095167280,"Chris Caputo, Wilton Manors City Commissioner",Citizens for Chris Caputo,≤100,4
1707770776200545,Jazzmin Cobble for Mayor- City of Stonecrest,COMMITTEE TO ELECT JAZZMIN COBBLE,≤100,1
1649355565107970,West Cox Rep. Dist. 10,West Cox for house,≤100,2
561970593860027,Emil Guillermo Media,Emil Amok Guillermo,≤100,2
233119027444943,Helen Mason Smith- Horry County School Board District 6,Lisa Michelle Burkey,≤100,1
102843638967274,Lilian Jiménez for State Representative,All In With Lilian,≤100,1
211117323087961,Southern Illinois News,Local Government Information Services,≤100,1
101087095837526,Jim Penman for Mayor San Bernardino,Jim Penman for Mayor 2022,≤100,3
117214891638398,Street Grace,Street Grace Inc,≤100,1
105369788783126,Gina Will for Nevada County Auditor-Controller,Gina Marie Shermanwill,≤100,4
178027172248691,Common Cause Hawaii,Common Cause Hawaii,≤100,1
2042181879445200,North Egypt News,Local Government Information Services,≤100,1
130278763707974,Delaware Department of Labor,Delaware Department of Labor,≤100,2
375424812649506,Evergreen Oregon PAC,Evergreen Oregon PAC,≤100,3
107479308210177,The Bains Firm,These ads ran without a disclaimer,≤100,1
808401996012255,David Dunn for Montana House district 8,David William Dunn,≤100,1
536309989907733,Rep. Micah Caskey,Caskey for House,≤100,1
204623453392865,Angélica Dueñas for Congress - CA29,ANGELICA DUENAS FOR CONGRESS 2020,≤100,4
1801605820088944,State Representative Tommy Brann,Office of Rep. Tommy Brann,≤100,1
270826723039149,The Coalition to Protect Americas National Parks,"COALITION OF NATIONAL PARK SERVICE RETIREES, INC.",≤100,22
109026815070291,Jordan Seidhom for Sheriff,Ashley Deese Seidhom,≤100,2
132678776791574,CLUES - Comunidades Latinas Unidas En Servicio,"COMUNIDADES LATINAS UNIDAS EN SERVICIO, INC.",≤100,5
131159566895612,Rethink Runoff Stream Team,CHITTENDEN COUNTY  REGIONAL PLANNING COMMISSION,≤100,1
119221578228129,Butte County Sheriff,Butte County Human Resources,≤100,4
106335427833902,Shebreh Kalantari-Johnson for Santa Cruz County Supervisor,Shebreh Kalantari-Johnson for Santa Cruz County Supervisor 2022,≤100,1
103864688739952,"Sonya Hooten for Kerr County Commissioner, Pct 2",Sonya Hooten Campaign,≤100,3
426733147781168,Friends of Regina Morrison Newman for Trustee,Friends of Regina Newman,≤100,1
104787555253515,Angel Encinas for Chandler City Council,Angel Encinas For Chandler,≤100,2
100874785898739,Buddy Brand for Florence County Council District 8,Buddy Brand for Florence County Council District 8,≤100,4
522052457841097,Jamie Kimble Foundation for Courage,JAMIE KIMBLE FOUNDATION FOR COURAGE,≤100,6
322589090892,Clean Air Council,DELAWARE VALLEY CITIZENS COUNCIL FOR CLEAN AIR,≤100,1
111829490992955,Chiquita Jackson for MD-22,Chiquita Jackson for MD 22,≤100,8
100608787966502,Blue Ripple Politics,ADAM SETH CONNER-SAX,≤100,8
106857651907955,Danyela for NY,DANYELA FOR NY,≤100,1
113644000070094,Brittany Pedersen for Kane County Judge,Brittany Pedersen for Kane County Judge,≤100,1
312106992422,State Senator Rob Sampson,Robert C Sampson,≤100,1
104461331973810,Elaine Sena Cortez For NM House 62,Sena Cortez For New Mexico House,≤100,1
976392835784894,Southwest Illinois News,Local Government Information Services,≤100,1
103292801078614,Given No Choice: A History of Abortion Rights,Cody Patrick Mcdevitt,≤100,1
121478187866313,Sean McCann,Sean McCann for State Senate,≤100,2
571325783237067,Vote Sam King for OHA,Friends of Sam King,≤100,1
113304291369294,Bewley for Board of Education,Richard Elmer Bewley,≤100,1
100399778603957,Charity Beecham for District 2 County Commissioner,Charity Joan Beecham,≤100,1
104093512185696,Team Irene,IRENE FOR CONGRESS,≤100,4
1964469933877714,Harry Arora,Arora For CT,≤100,2
107966365111144,Judge Juli Hand for Jefferson County,Committee to Elect Judge Juli Hand,≤100,1
532667236789883,Shoebear Planet,Dennis I Waters,≤100,4
2320817954868829,Assemblywoman Cottie Petrie-Norris,Assemblywoman Cottie Petrie-Norris,≤100,1
102771245649452,Kenneth Thalheimer for Dorchester County State's Attorney,Citizens for Kenneth Thalheimer,≤100,4
644308565682800,Tanya Acker,Tanya Marie Acker,≤100,3
50498162578,Legal Aid Justice Center,Legal Aid Justice Center,≤100,2
187709361276697,Virgin Islands Housing Finance Authority (VIHFA),Virgin Islands Housing Finance Authority,≤100,1
102464725786622,Deseri Sichler for Magistrate Judge Div. 3,Committee to Elect Deseri Sichler,≤100,1
173477086790228,Don Mayhew,Don Mayhew For State Representative,≤100,1
328226973359,David Rabbitt for Supervisor,Friends of David Rabbitt for Supervisor 2022,≤100,1
565614740200355,Mike Cierpiot,Missourians For Mike Cierpiot,≤100,1
104847352093281,Noser for Mayor,Noser for Mayor,≤100,1
121569190166,Virginia21,VIRGINIA21,≤100,3
210214622426593,Nexus Family Healing,NEXUS,≤100,2
714585211919366,Mt. Hermon Web TV,Mt. Hermon Web TV,≤100,2
107204205209512,Jeff Kollars for Brookings County Sheriff,Jeff Kollars for Sheriff,≤100,1
103412931419353,"Norman Fraternal Order of Police, Lodge 122","Norman Fraternal Order of Police, Lodge 122",≤100,3
2192701710761237,Senator Jon Bumstead,Senator Jon Bumstead,≤100,1
110909394960,Grameen Foundation,GRAMEEN FOUNDATION USA,≤100,1
101769208967544,Coram For Colorado,Coram For Colorado,≤100,4
33699882778,Dr. Bronner's,Dr. Bronner's,≤100,3
104105705506433,Elect Travis Partney,Committee to Elect Travis Partney,≤100,1
1790243221224835,Brian Crosby,The Committee to Elect Brian M. Crosby,≤100,1
66006644809,County Supervisor Joe Simitian,Joe Simitian,≤100,1
101895018229248,Boone County Republican Central Committee,Boone County Republican Central Committiee,≤100,1
101197005889458,Tony Rosales for HD 22,Anthony Raymond Rosales,≤100,1
101644589164393,Greg Griggers for District Attorney,Growin' Advertising,≤100,1
429743227086561,Citizens for Hoffman,Citizens for Hoffman,≤100,1
110174878278105,"Bethany Rosenbaum for Justice of the Peace, District 14",Rosenbaum For Arkansas,≤100,2
101688132305156,Derrick Anderson for VA,Derrick Anderson for VA,≤100,6
354329797956187,The Catholic Association,"The Catholic Association, Inc",≤100,1
103839262152557,Jesse Fonkert for District 9,Fonkert for South Dakota,≤100,1
101464669173104,Elect Greg Williams Whitfield County BOE,Jonathan Gregory Williams,≤100,1
106662455093154,Tyler Cochran for Kenosha County Sheriff,Friends of Tyler Cochran,≤100,1
106706714469410,For AR People,For AR People,≤100,1
1714453962109575,Michigan Climate Action Network,Michigan Climate Action Network,≤100,1
1601591333468856,Sue Peterson for District 13 House,Sue Peterson for District 13,≤100,1
386241278410290,NW Illinois News,Local Government Information Services,≤100,1
106222134809638,"Elite Noire, Inc.",ELITE NOIRE INC,≤100,1
106542655359521,Mister Phillips for Mayor,Mister Phillips for Mayor 2022,≤100,1
228304007241528,The Vegas Voice,Vegas Voice Media LLC,≤100,2
117171636333650,Elect Michael Crowner,Committee to Elect Michael Crowner,≤100,1
143027005905095,"C. A. Goldberg, PLLC",Crisp,≤100,4
20591103801,Immunize Nevada,IMMUNIZE NEVADA,≤100,1
605712169581530,West Central Reporter,Local Government Information Services,≤100,1
294678187223262,Prairie Band Potawatomi Nation,Prairie Band Potawatomi Nation,≤100,1
100346975975595,Matt Passalacqua for Las Vegas City Council Ward 6,Matt for Las Vegas,≤100,1
139584736720585,"Celina Vasquez for Justice of the Peace, Pct. 4",Friends of Celina  Vasquez for Justice of the Peace,≤100,1
227931799171115,Scott Ostrow for Commissioner,COMMITTEE TO ELECT SCOTT OSTROW,≤100,2
100230552600231,Kelemen For Sheriff,Kelemen For Sheriff Campaign,≤100,1
283252042366547,COMPETE Digital Marketing,Compete Digital,≤100,7
104038935288734,Mike Ortega For Congress,ORTEGA FOR CONGRESS,≤100,1
39197138659,ACLU of New Mexico,ACLU of New Mexico,≤100,1
162069790604,AARP Arizona,AARP,≤100,1
985524544870912,Ikaika Hussey for City Council,Ikaika Hussey for Hawaii,≤100,1
100969882475459,Alex Hixon for Lincoln County Commissioner,Alex Hixon for Lincoln County,≤100,2
0,Instagram User 9082075022,These ads ran without a disclaimer,≤100,1
109409465001052,Lincoln E. Barnett for Arkansas State Representative District #63,Lincoln Emmanuel Barnett,≤100,2
105605478526992,Tim Walker for Crawford County Clerk,Timothy E. Walker,≤100,3
1141820405977201,Representative Debbie Wood,Campaign to Elect Debbie Wood,≤100,3
1616977468583066,Ada Alvarez Conde,Ada Mercedes Alvarez Conde,≤100,1
112864665399808,City of San Marcos - Government,City of San Marcos,≤100,1
145182072305779,Access Community Health Network,These ads ran without a disclaimer,≤100,1
111279598220182,Todd Taylor for State Representative,Taylor Committee,≤100,1
232941082014422,Bob Lewis for Kansas Representative,Bob Lewis for Kansas Representative,≤100,2
104719285523512,Nicole Chavez for House District 28,Nicole Chavez For New Mexico,≤100,1
105742038729632,Johny Munoz for Millard County Commissioner,vote4johny,≤100,2
1524340297596743,Sean C. Ewing for North Carolina,Sean Ewing for North Carolina,≤100,1
102230832417011,Reena for New Mexico,Reena for New Mexico,≤100,1
109126668426037,Paula Campbell for State Representative 1st District Republican,Paula Maria Campbell,≤100,1
113451652001328,Harvest Rock Church,HARVEST ROCK CHURCH,≤100,3
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,19
126071275713,Disability Law Center,DISABILITY LAW CENTER,≤100,1
103452538940041,Josh Bokee,Josh Bokee for Frederick,≤100,1
133753583953215,American History in 90 Minutes - The Common-Sense Guide to U.S. History,American History in 90 Minutes,≤100,4
601434479982634,Rep. Sean Matthews,Delaware House Democratic Caucus,≤100,1
2332258203674043,The PAS Report Podcast,The P.A.S. Report,≤100,2
1400722936854943,Friends of Alan Bowser,Alan Steele Bowser,≤100,1
315275519250115,Chauncey Moulding for Jefferson County Attorney,Chauncey Tyler Moulding,≤100,2
1699785703684528,Kevin Falconer for County Commissioner,Kevin Falconer Campaign,≤100,8
106336901646645,Jennifer Sonne for AK State House,Jennifer Sonne for Alaska,≤100,4
119629813655569,Tony Lehew For Murfreesboro,Tony Lehew For Murfreesboro,≤100,1
1388990814610248,John Gentry Candidate for Governor 2022,Candidate for Governor John Gentry,≤100,1
106368308630821,Carlos Gonzalez for Shelby County District Court Judge,Committee to Elect Carlos Gonzalez,≤100,1
104196638061918,CarbonCollective,Carbon Collective,≤100,3
102219753159474,North Carolina Council of Churches,NORTH CAROLINA COUNCIL OF CHURCHES,≤100,2
100915545168764,"Teresa ""Terry"" Castillo, nonpartisan, for Osceola School Board, District 1","Teresa ""Terry"" Castillo, nonpartisan, for Osceola School Board, District 1",≤100,1
104146588710458,Margaret Scarsdale for State Representative,Scarsdale Committee,≤100,2
107502968080196,Elect Julie Borrelli for the Alabama House of Representatives District 40,Elect Julie Borrelli Campaign Fund,≤100,1
100259545996238,Clinton Jarrett,Friends of Clinton Jarrett,≤100,3
104133848853298,Elect Rob Rogers,COMMITTEE TO ELECT MR ROGERS,≤100,2
1614661592087731,San Diego County Gun Owners,San Diego County Gun Owners Political Action Committee,≤100,4
692220144192046,Empower Mississippi,Empower Mississippi,≤100,1
918325345038379,State Representative Greg Markkanen,State Representative Greg Markkanen,≤100,2
474680926275770,Quincy Reporter,Local Government Information Services,≤100,1
1328813460597765,"Brent Erenwert, Friendswood City Council Position 6",Brent Erenwert,≤100,1
110213778321900,David Gammon For County Commissioner,David Gammon For County Commissioner,≤100,1
171785052910155,City of Tigard Government,"TIGARD, CITY OF",≤100,1
135370207180224,Jeremy Matlow,Jeremy Matlow for City Commission,≤100,1
146527778849265,Satra Zurita,"SATRA ZURITA FOR COMPTON SCHOOL BOARD 2022, ID# 1307267",≤100,2
211573325617,Boone County Democratic Party,Boone County Democrats,≤100,1
14851158643,Southern Utah Wilderness Alliance,Southern Utah Wilderness Alliance,≤100,2
107583541814853,Gettin' By,These ads ran without a disclaimer,≤100,1
632148123662174,Vineland City,City of Vineland,≤100,1
533046343492935,"Geraty, Holub & MacQueen, PLC","Geraty, Holub & MacQueen, PLC",≤100,1
238550483714725,"Lisa Longo, former Board President, Phoenixville Area School District",Lisa M Longo,≤100,2
109516448357320,Daniel Moore for Sanders County Commissioner District 1,Daniel Gene Moore,≤100,1
114400297815390,VRON-La Quinta,VRON LaQuinta,≤100,1
110466698268219,Flying Ship Company,These ads ran without a disclaimer,≤100,1
110185497930704,Stephen Chilton III for NYS Assembly,Stephen Chilton III For NYS Assembly,≤100,1
110538064868725,Citizens to elect Robert Hanye,Citizens to Elect Robert Hanye,≤100,1
108633484293897,jhanesworth,These ads ran without a disclaimer,≤100,1
102188748558754,The Lobiko Initiative,These ads ran without a disclaimer,≤100,1
435167113674935,Richard Tass for House District 40,Committee to Elect Richard Tass,≤100,1
1659839120934140,OutCare Health,"OUTCARE HEALTH, INC.",≤100,1
357146712413,Olivia Diaz,City of Las Vegas,≤100,3
21400489905,Venice Family Clinic,Venice Family Clinic,≤100,1
102865604528142,Todd Frommeyer,Todd Alan Frommeyer,≤100,2
104147978618588,Tiara L. Mays for Iowa House,Tiara Mays for Iowa,≤100,1
203400068371875,Mike Tipping for State Senate,Mike Tipping for State Senate,≤100,3
333092286777064,The Nature Conservancy in Michigan,NATURE CONSERVANCY,≤100,3
395183503879395,Jefferson Parish Democratic Executive Committee (JPDEC),Jefferson Parish Democratic Executive Committee,≤100,2
108394248510589,Murphy For Grand Forks School Board,Murphy Cameron Columbanl,≤100,1
397331707027508,Houstonia Magazine,SagaCity Media Inc,≤100,1
107996805160454,Natalie Capps for Justice of the Peace,Natalie Capps for Justice of the Peace,≤100,2
103332304944514,Greg King for Sheriff of Franklin County,Gregory Alan King,≤100,1
108745301720477,Burleson for Congress,BURLESON FOR CONGRESS,≤100,4
100258092351686,James Sceniak for U.S. Senate,SCENIAK FOR SENATE,≤100,7
100905915863216,Dappert for Talbot,Committee to Elect Michele Dappert,≤100,4
438719273175922,Missouri House Democrats,House Democratic Campaign Committee,≤100,1
110256118307410,Robert Erbele For State Senate,Bob Erbele For ND,≤100,2
156651473153142,Elect Nora Cietek,Elect Nora Cietek,≤100,1
106115535235302,Don Knapp for 11th Circuit Judge,The Committee to elect Don Knapp,≤100,2
491610027565141,Phil Skaggs,Committee to Elect Phil Skaggs,≤100,2
