Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
136773899705948,Silver Lake Family Dental,These ads ran without a disclaimer,≤100,1
111071607732702,305 Partners,These ads ran without a disclaimer,≤100,3
756287694398878,Belmont Community Path,These ads ran without a disclaimer,≤100,1
222091420059,Cascade Village Shopping Center,These ads ran without a disclaimer,≤100,1
109329221604907,Student Tenants Union,These ads ran without a disclaimer,≤100,1
100615015917178,Travis Borchardt for Hickman,Travis M Borchardt,≤100,1
491479847905656,"Law office of Priscilla Deniz, Esq.",These ads ran without a disclaimer,≤100,1
341604004603,"Center for Advancing Domestic Peace, Inc.",These ads ran without a disclaimer,≤100,1
109212408438087,Julez La Mayor,These ads ran without a disclaimer,≤100,1
111795834733979,Mega Bibliteca para Emprendedores,These ads ran without a disclaimer,≤100,12
112949110537835,Webber's Writings and Interviews,These ads ran without a disclaimer,≤100,1
111506481364200,Damon Barnes for 2nd District Magistrate,Damon Barnes for Magistrate,≤100,1
216154168560056,Canandaigua Republicans,Canandaigua Republicans,≤100,1
103512315352398,Anderson McQue,These ads ran without a disclaimer,≤100,1
208878709520452,Scott Black,These ads ran without a disclaimer,≤100,1
1571528379643651,Wounded Healers International,These ads ran without a disclaimer,≤100,1
60727778355,Tufts Medical Center,These ads ran without a disclaimer,≤100,1
107717705246603,Solum Shades,These ads ran without a disclaimer,≤100,1
113800141308151,Above & Beyond Leadership Podcast,These ads ran without a disclaimer,≤100,1
111080864739011,Duchess Coffee,These ads ran without a disclaimer,≤100,1
114564190262927,Little Rainbow Family  Daycare,These ads ran without a disclaimer,≤100,1
730368153670065,The Salvation Army of Corsicana,These ads ran without a disclaimer,≤100,1
516678325461794,Senate Agency,These ads ran without a disclaimer,≤100,1
348714978641023,The Miskatonic Institute of Horror Studies,These ads ran without a disclaimer,≤100,1
104061020967767,"Colorado Jewish Climate Action, a Dayenu Circle",Jason Todd Moses,≤100,1
100837714840658,plantbasedpunkrock,These ads ran without a disclaimer,≤100,1
228521621848788,Mason City Voices for Inclusion,These ads ran without a disclaimer,≤100,1
105575911929369,Christine Nagaye for Sheriff 2022,These ads ran without a disclaimer,≤100,1
30500779658,Interfaith Power & Light,Interfaith Power & Light,≤100,1
102217965507206,Obligation Clothing,These ads ran without a disclaimer,≤100,1
107263294059992,Dumaine Investments,These ads ran without a disclaimer,≤100,1
38234604057,PEN America,These ads ran without a disclaimer,≤100,1
391509367618764,"The Well of Lexington, Inc.",These ads ran without a disclaimer,≤100,1
124291170923078,Brattleboro Museum & Art Center,These ads ran without a disclaimer,≤100,1
100413559243443,Committee for Jessica Streeter for Judge,Committee for Jessica Streeter for Judge,≤100,1
106714686034838,LiberalViewer,Allen Asch,≤100,1
79728204406,Philip DeFranco,These ads ran without a disclaimer,≤100,5
326468814153675,Bright Horizons at the Hingham Shipyard,These ads ran without a disclaimer,≤100,1
500077857128381,Wanda Joyce Robinson Foundation,These ads ran without a disclaimer,≤100,1
112925790241538,Porkchop Sauceda 2020 President,These ads ran without a disclaimer,≤100,1
109835421249817,Sanjay thavanesan,These ads ran without a disclaimer,≤100,3
102933105633450,Free Dion Wright #freedionwright,These ads ran without a disclaimer,≤100,1
32050048014,The Conservation Fund,These ads ran without a disclaimer,≤100,1
0,Instagram User 2421405609,These ads ran without a disclaimer,≤100,1
208936243242555,AHealthierPhilly,These ads ran without a disclaimer,≤100,1
100600049184573,Troy Coffman - Revolt Healthcare Alliance,These ads ran without a disclaimer,≤100,1
106116682003029,Safraaz Alli For Orlando Mayor 2023,Safraaz Alli,≤100,3
101131605461976,Jessica Barber - Lamacchia Realty,These ads ran without a disclaimer,≤100,1
199353333525733,Renaissance Power & Gas,These ads ran without a disclaimer,≤100,1
0,Instagram User 7268128071,These ads ran without a disclaimer,≤100,1
1449923551760708,Satz Investment and Trading,These ads ran without a disclaimer,≤100,1
106612455365643,Equal opportunity for all,These ads ran without a disclaimer,≤100,1
102642059017251,Taking Back the Narrative,These ads ran without a disclaimer,≤100,1
0,Instagram User 4372368157,These ads ran without a disclaimer,≤100,1
100106872523841,Salarios perdidos en Colorado,These ads ran without a disclaimer,≤100,1
661387593910432,Finksburg Planning and Citizens' Council Inc - FPACC,"Finksburg Planning and Citizens' Council, Inc.",≤100,1
105812386155742,"Jim Major, Realtor - Lamacchia Realty",These ads ran without a disclaimer,≤100,1
104300881765302,Tropic Prince Designs,These ads ran without a disclaimer,≤100,1
139190036813913,Rick Saccone,VERITAS TRUTH IS FREEDOM,≤100,1
109934181695470,Give the Gift of Citizenship to a Syrian Family,These ads ran without a disclaimer,≤100,2
100161712642642,Kelly Tanner for AD01,These ads ran without a disclaimer,≤100,5
107664581899588,Inception Security,These ads ran without a disclaimer,≤100,1
288559421631787,Green Beverly,These ads ran without a disclaimer,≤100,1
0,Instagram User 1968181324,These ads ran without a disclaimer,≤100,1
102018921506694,The Land,These ads ran without a disclaimer,≤100,1
101755599178815,Ukrainian Support Funds,These ads ran without a disclaimer,≤100,1
353662525466530,Stacy Dobay - Realtor - Lamacchia Realty,These ads ran without a disclaimer,≤100,1
102123732431325,Nestor O. Barreto,These ads ran without a disclaimer,≤100,6
105266995525595,Sveinbjörg Birna Sveinbjörnsdóttir í stjórn Frjálsa lífeyrissjóðsins,These ads ran without a disclaimer,≤100,1
751896778291173,Signature Sounds Presents,These ads ran without a disclaimer,≤100,1
351396761949016,BLOOM Charity - Building Lives of Orphans from Morocco,These ads ran without a disclaimer,≤100,1
1652184055011386,Fabrice Houdart,These ads ran without a disclaimer,≤100,1
0,Instagram User 2067756234,These ads ran without a disclaimer,≤100,1
755484247921602,In The Black Podcast,These ads ran without a disclaimer,≤100,1
101492604749772,Froth For Earth,These ads ran without a disclaimer,≤100,1
138110512879993,Care Resource,These ads ran without a disclaimer,≤100,1
102025898594525,SPEAR TALK - A Security Podcast,These ads ran without a disclaimer,≤100,1
106952995125459,Am Mex,These ads ran without a disclaimer,≤100,1
109987865036213,Atiku Campaign supporters 2023,These ads ran without a disclaimer,≤100,1
0,Instagram User 5661791151,These ads ran without a disclaimer,≤100,1
108336758333840,Declare Emergency,These ads ran without a disclaimer,≤100,1
155729714440776,Southern Adirondack Independent Living Center (SAIL),These ads ran without a disclaimer,≤100,1
1712796648938968,Undark Magazine,Undark,≤100,1
329317621119006,Swim.,These ads ran without a disclaimer,≤100,1
100803255210603,Voices Festival Productions,These ads ran without a disclaimer,≤100,1
109187217265375,Barbara Bergren Author,These ads ran without a disclaimer,≤100,1
0,Instagram User 9957152304,These ads ran without a disclaimer,≤100,1
105756344940476,Noble Venture,These ads ran without a disclaimer,≤100,1
106588505364661,Sean Grayson For PTA President,These ads ran without a disclaimer,≤100,4
117207263740007,Tomas Diaz Page,These ads ran without a disclaimer,≤100,1
100741721704387,लालीगुरास हातेमालो यूवा समाज भारत,These ads ran without a disclaimer,≤100,1
0,Instagram User 6527726311,These ads ran without a disclaimer,≤100,1
1405576466212290,CEMEX - Hernando County,These ads ran without a disclaimer,≤100,1
103228714744028,Carmyn,These ads ran without a disclaimer,≤100,1
104814001464818,Maxed Out Solar,These ads ran without a disclaimer,≤100,2
102236358556386,Terra de Alti,Wilson Rafael Perez,≤100,1
219591561401123,Louisiana Fair Housing Action Center,These ads ran without a disclaimer,≤100,1
108338835074160,Fiction-Novels1886,These ads ran without a disclaimer,≤100,1
100622258035345,Gay Lawrence,These ads ran without a disclaimer,≤100,1
102906948798175,"Still Waters, a serialized memoir by Kristin Lindstrom",These ads ran without a disclaimer,≤100,1
40201530406,American Society of the University of Haifa,These ads ran without a disclaimer,≤100,1
1334221453258076,Fair Housing Center of West Michigan,These ads ran without a disclaimer,≤100,2
78051079290,Emory University Goizueta Business School,These ads ran without a disclaimer,≤100,1
0,Instagram User 199167036,These ads ran without a disclaimer,≤100,1
104558105555170,your_favorite_nail_tech,These ads ran without a disclaimer,≤100,1
105807338039355,Fork Daily,These ads ran without a disclaimer,≤100,1
100639978743365,Springboro Juneteenth Jubilee,These ads ran without a disclaimer,≤100,1
445025875936305,EMG NY,These ads ran without a disclaimer,≤100,1
996904770327808,Lamujerarcoiris.com,These ads ran without a disclaimer,≤100,1
100462405877038,Foothills Solar Plus,These ads ran without a disclaimer,≤100,3
109694308316411,RSJ Online Solutions,These ads ran without a disclaimer,≤100,1
100502992357528,Tetty Betty USA,These ads ran without a disclaimer,≤100,1
469690916454548,Bill Ayers,These ads ran without a disclaimer,≤100,1
344575430114734,Young: Equal,These ads ran without a disclaimer,≤100,1
0,Instagram User 6741904884,These ads ran without a disclaimer,≤100,1
180865941184,Sequoia Awards,These ads ran without a disclaimer,≤100,1
113325268022445,Gracias JOH Creo en Ti,These ads ran without a disclaimer,≤100,1
106711798588956,The Vow: A Love Story & The Holocaust,These ads ran without a disclaimer,≤100,1
1018697168214913,Ota Au Films,These ads ran without a disclaimer,≤100,1
105382084769662,Change the Age,These ads ran without a disclaimer,≤100,1
107051047487997,Slavalachia,These ads ran without a disclaimer,≤100,1
0,Instagram User 4138556585,These ads ran without a disclaimer,≤100,1
103940752286011,Occupation of Ukraine? The third option. Papers in pdf format,These ads ran without a disclaimer,≤100,2
102362435427686,OnlySky,These ads ran without a disclaimer,≤100,1
109598907873604,Fountain Of Youth Oil,These ads ran without a disclaimer,≤100,1
1506772346299932,Ribble Trust,Brendon Frank Ribble,≤100,2
353596894786049,JesusOnline,These ads ran without a disclaimer,≤100,2
337323319689579,Wild Farm Alliance,These ads ran without a disclaimer,≤100,1
147035908668521,NCBW Sacramento - National Coalition of 100 Black Women-Sacramento Chapter,These ads ran without a disclaimer,≤100,1
108023798565948,Asphalt Cowboy L&S LLC,These ads ran without a disclaimer,≤100,1
115706924451411,Sioni TV,These ads ran without a disclaimer,≤100,1
2347963702189680,The Black Students,These ads ran without a disclaimer,≤100,1
103138628485094,3 Ministry,These ads ran without a disclaimer,≤100,1
105340108750399,Tracy For Treasurer,These ads ran without a disclaimer,≤100,2
110077661470542,Black in Mayberry,These ads ran without a disclaimer,≤100,1
247490285322045,Biodegradable Products Institute,These ads ran without a disclaimer,≤100,1
107587881387708,World Economic Magazine Inc.,These ads ran without a disclaimer,≤100,1
1593735124010253,Kindred Arts,These ads ran without a disclaimer,≤100,1
102040279188611,Support Ukrainians WW,These ads ran without a disclaimer,≤100,1
105880204530603,Shoot From The Hip,These ads ran without a disclaimer,≤100,1
109521702462372,WhidbeyHealth Foundation,These ads ran without a disclaimer,≤100,1
1198821520254866,Jerry F. Welch,These ads ran without a disclaimer,≤100,1
929798593791864,"Jacqueline Buia, Realtor at Lamacchia Realty",These ads ran without a disclaimer,≤100,1
1115181425335258,Warrior AF,These ads ran without a disclaimer,≤100,1
114260966974680,Juneteenth Project Coalition,Juneteenth Protest Coalition,≤100,1
107369195194587,Tech Tmrw,These ads ran without a disclaimer,≤100,1
113256454684424,Elect Jennifer Bedford for Wake County District Court Judge,These ads ran without a disclaimer,≤100,1
26898960227,KHOL 89.1 FM,These ads ran without a disclaimer,≤100,1
106045131487715,"Citas para pasaporte, matricula o INE en Consulado Mexicano - Islas VA",These ads ran without a disclaimer,≤100,1
183230542015806,J Street Baltimore,J STREET INC,≤100,1
108966353948750,Finn Wittrock Source,These ads ran without a disclaimer,≤100,1
197907763567025,UCare,These ads ran without a disclaimer,≤100,1
114461403571470,When Docs Talk,These ads ran without a disclaimer,≤100,2
486651574681565,Auntie Sam,These ads ran without a disclaimer,≤100,1
101304614954707,Edwards For City Court,Campaign To Elect Jules D Edwards III,≤100,1
102294278607670,KalaVita,These ads ran without a disclaimer,≤100,1
0,Instagram User 789840030,These ads ran without a disclaimer,≤100,1
0,Instagram User 4931273850,These ads ran without a disclaimer,≤100,1
0,Instagram User 7311709313,These ads ran without a disclaimer,≤100,1
101112625944565,DD Mordechai,These ads ran without a disclaimer,≤100,1
101445936562650,Living Hope International,These ads ran without a disclaimer,≤100,2
100635541553406,Peter Towing,These ads ran without a disclaimer,≤100,1
102060805073149,Krew designs by kayla,These ads ran without a disclaimer,≤100,1
52234812861,Emma Goldman Clinic,These ads ran without a disclaimer,≤100,1
