Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
409894992684800,The Yard Sign,The Yard Sign Podcast,≤100,1
128967667298112,Math4cure,Karen Beth Young,≤100,1
111790520366741,James Kerney for Sheriff,James Kerney for Sheriff,≤100,1
416500279123296,Democrats of the Morongo Basin,Democrats of the Morongo Basin,≤100,1
103175438919905,"Thomas Jackson, Democratic Central Committee",Thomas Michael Jackson,≤100,1
86711894400,National Write Your Congressman,National Write Your Congressman,≤100,1
102788858089885,Bill Ferko,Ferko for Senate,≤100,2
103869498341565,The Juneteenth Foundation,The Juneteenth Foundation,≤100,2
150797754995919,Travis County Republican Party,TRAVIS COUNTY REPUBLICAN PARTY FEDERAL COMMITTEE,≤100,4
104113672186734,David Sheppard for Illinois Representative 36,David Sheppard,≤100,2
106742744193241,Val Potter For Utah House,Committee to Elect Val Potter,≤100,1
103222775613511,Elect Lora Rice Sebastian County Treasurer/Collector,Lora Lea Rice,≤100,1
104397868807363,Keep Pat Roos as Sheriff/Coroner,Patrick Douglas Roos,≤100,2
225879060980,Habitat for Horses,HABITAT FOR HORSES INC,≤100,3
103089885686290,USA Health Care,Grace Elizabeth Kanehann,≤100,1
108443964930310,Paris/Henry County TN. Dems.,James Eugene Benau,≤100,1
108030987242904,South Umpqua School District #19,South Umpqua School District #19,≤100,6
203420943084617,Damnthedemocrats,Thomas R Gualano,≤100,1
110286707552126,Greg Alton for Sheriff,Committee To Elect Greg Alton,≤100,1
102132465716439,Elect Jay Poplin for Sawyer County Sheriff,Jaymes Aaron Poplin,≤100,1
106097001137943,John K Murphy,John Kennedy Murphy,≤100,1
188441263945,Laboratory to Combat Human Trafficking,LCHT,≤100,4
105642188508203,Queerazon.com,These ads ran without a disclaimer,≤100,1
101844232329657,Derrick Bradley Greenup County Commissioner Elect,Derrick Keith Bradley,≤100,2
105256388692053,Flora Templeton Stuart For Magistrate,Flora Stuart for Magistrate,≤100,2
105301298569004,Noah Erichsen,Noah Erichsen for Kansas House,≤100,2
109465560444254,Roce Today,I-ROCE LLC,≤100,6
95779211526,Minnesota DFL Party,MINNESOTA DEMOCRATIC-FARMER-LABOR PARTY,≤100,1
1520852664890753,Beau Biden Foundation for the Protection of Children,Beau Biden Foundation for the Protection of Children,≤100,1
105314307766727,Справа Громад Дарниця,These ads ran without a disclaimer,≤100,1
100285392655416,Chad Hutchens for Mount Airy City Commissioner,Chad Leon Hutchens,≤100,1
101764962483229,Eddie Girdler,Edward Ray Girdler,≤100,2
213294902033976,City of Ridgecrest,City of Ridgecrest,≤100,1
627069950702830,Rutherford County TN Right to Life,TENNESSEE RIGHT TO LIFE,≤100,1
239658882763974,Poverty USA by CCHD,UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,≤100,1
156640673603,United Way of Martin County,"UNITED WAY OF MARTIN COUNTY, INC.",≤100,2
329113457465056,1776 Foundation,1776 Foundation,≤100,1
156990001175640,MILPA Collective,MILPA Collective,≤100,1
1282046381807859,Allen Sicard York County Commissioner District 3,Allen Richard Sicard,≤100,2
0,Instagram User 6441898202,These ads ran without a disclaimer,≤100,1
100244422703100,International Humanitarian Fund,These ads ran without a disclaimer,≤100,2
105546335391294,James Syler for Miller County Justice of the Peace - District 7,James Allen Syler Ta,≤100,1
110170964938185,Allison McGahay for Supreme Court,Allison McGahay for Supreme Court Justice,≤100,1
107839311865867,Elect Jamie Henrickson for South Carolina House District 48,Christian Chamberlain,≤100,1
103135861086468,Tyree for AZ,Sarah Tyree,≤100,1
110754928254932,Christian Velasquez for State Senate,Christian Velasquez for State Senate,≤100,1
129433467094487,Optical Underground,These ads ran without a disclaimer,≤100,1
65620964119,Salt Lake County Democratic Party,Salt Lake County Democratic Party,≤100,2
155645630648,West Central Initiative,West Central Initiative,≤100,1
100741471695626,Lutherans For Racial Justice,Lutherans for Racial Justice,≤100,1
154810261256925,Friends of Blackwater,Thomas Rodd,≤100,1
103977922110883,Ashley Ahrens for District Judge,Committee to Elect Ashley Ahrens,≤100,1
102804302007718,Stopcriticalracetheory.com,"EmpowerUOhio.org, Inc.",≤100,1
110214961466792,Marci Marceau for HD26,Marceau4Montana,≤100,2
708155456690042,Montrell Besley for County Commission District 11,VPS LLC,≤100,1
202158559200,FIU Steven J. Green School of International and Public Affairs,FIU Steven J. Green School of International and Public Affairs,≤100,1
526050950764260,Cheyenne Central,Cheyenne Central,≤100,1
107583541814853,Gettin' By,These ads ran without a disclaimer,≤100,1
773432316041673,Calvary South Austin,Calvary South Austin,≤100,4
105652215404392,Dale Bryant for Limestone County District Judge,Robert Dale Bryant,≤100,1
1522379728063829,Healthy World for All,RESOURCES LEGACY FUND,≤100,2
1822097114750745,Becky Fast Johnson County Commissioner,Becky Fast Johnson County Commission,≤100,1
100273184729016,Our Galaxy Publishing LLC,These ads ran without a disclaimer,≤100,1
145820610320,Arkansas Farm Bureau Federation,Arkansas Farm Bureau,≤100,1
142694419623952,Dominic Rapini,Dominic For CT,≤100,2
102341198978181,"Jason Ingram For District 5 Supervisor, Lassen County",Jason Ingram,≤100,2
330492688348614,Sign4DivestingMassachusetts,Sign 4 Divesting Ma,≤100,1
100304229225426,Adam Petty for Georgia,Committee to Elect Adam Petty,≤100,1
489028831496182,Healthcare Workers Rising,These ads ran without a disclaimer,≤100,2
693970420642167,Tualatin Valley Firefighters Union - IAFF Local 1660,Tualatin Valley Firefighters Union - IAFF Local 1660,≤100,1
105515868669720,Keith Boehm For ND,Keith Boehm for North Dakota,≤100,2
377247662301741,The Louisiana Record,The Record,≤100,1
1526145167683989,Steven Bolen For Maryland,"Bolen for Maryland; Sahir Hira, Treasurer",≤100,2
133608809985411,One Colorado,These ads ran without a disclaimer,≤100,1
294326673949231,Silverleaf Sexual Trauma Recovery Svcs.,"SILVERLEAF SEXUAL TRAUMA RECOVERY SERVICES, INC.",≤100,1
104049248938012,Rachel Ackerman for East Islip Board of Education,Rachel Ackerman for East Islip School Board,≤100,2
106188495355392,Val Guest for State House,Val Guest for State House,≤100,2
107220228531536,Caryn Abbott For Worcester County Commissioner District 1,Citizens for Caryn Abbott,≤100,1
105239511089757,Inmigrantes al Día,Inmigrantes al Dia,≤100,4
73012314712,MountainStar Family Relief Nursery,These ads ran without a disclaimer,≤100,1
418894668649288,"Tracy Jennings, Public Servant","Tracy Jennings, Public Servant",≤100,1
117039803022825,Friends of Judge Araceli De La Cruz,Friends of Judge Araceli De La Cruz,≤100,2
721252461229816,Mark Gordon,"FRIENDS OF MARK GORDON, INC.",≤100,8
101925922121425,Adam Moore for Guilford County Sheriff,Adam Perry Moore,≤100,8
100756529271472,Richard Schoepke for District Attorney,Richard Schoepke,≤100,2
103880631874223,Larry Silver Jr for Mayor of  Greenfield Indiana,Larry Wayne Silver,≤100,1
562360770635161,Business Network For Offshore Wind,BUSINESS NETWORK FOR OFFSHORE WIND,≤100,1
632148123662174,Vineland City,City of Vineland,≤100,1
101802636142,Volunteers of America Ohio & Indiana,Volunteers of America Ohio & Indiana,≤100,1
107899481863598,Marty Haug for County Court Judge,Adrian Deon Marcus,≤100,1
82073151007,Ottawa County Democratic Party - Michigan,Ottawa Democratic Party - Michigan,≤100,1
94563290388,Bike Pittsburgh,Bike Pittsburgh,≤100,2
102356318947663,Chuck Owenby for Sheriff,The Committee to Elect Chuck Owenby for Sheriff,≤100,3
103241721941537,See Us Differently,See Us Differently,≤100,1
105458945394917,Merkle Cherry for North Ward City Councilman,Michael A Walker,≤100,2
1720878078241107,Conservative Move,Conservative Move,≤100,2
1062020207234260,Faulkner County NAACP unit 6112,These ads ran without a disclaimer,≤100,3
1655699274695954,Wilson For Florence,Isaac Wilson,≤100,1
346842236235,For Love of Water,For Love of Water,≤100,3
1593215270989267,Amy Loudenbeck,Vote Amy WI,≤100,1
104308138939543,Elect Mike Cote for York County Commissioner,Michael Cote,≤100,2
500206816797653,Nurture KC,NURTURE KC,≤100,1
108158738275257,Vote 4 Ann Marie Danimus for US Congress - D,COMMITTEE TO ELECT ANN MARIE DANIMUS,≤100,3
1605970202751501,"Enfield Congregational, United Church of Christ",Thomas Gregory Thomas Gregory,≤100,1
59393805320,Model D,Issue Media Group,≤100,1
104757775075173,Jay Carey for Congress,Committee to Elect Jay Carey,≤100,1
896675980427212,Rep. Joanna McClinton,Robert William Caton,≤100,1
1354274258014305,Mueller for Judge Executive,Mueller for Judge,≤100,1
101164465318353,The Kandid Shop-Podcast,The Kandid Shop,≤100,1
157589754968434,The Dignity Walk for Life,Candlelight Political Action Committee,≤100,1
69512296468,Pennsylvania Family Council,PENNSYLVANIA FAMILY COUNCIL,≤100,1
100293822545334,Nate Robertson for Florida House,Nate Robertson for Florida House,≤100,2
613463062021927,Rob Farnsworth for State Senate,Committee to Elect Rob Farnsworth,≤100,1
366107814052340,Rondout Valley Federation,Robert Mcdonough,≤100,1
101214775363848,Freedom First Self Defense,Freedom First Self Defense,≤100,1
106537648653675,Re-Elect Hector Rivera  Sharyland ISD School Board Pl. 5,Hector Mario Rivera,≤100,1
131989188788833,Student Help Me,Steven Thomas Martin,≤100,1
217689858405382,Assemblymember Freddie Rodriguez,Freddie Rodriguez for Assembly FPPC #1414249,≤100,1
108567431752422,Anthony Rosilez for Oregon,Friends of Anthony Rosilez,≤100,3
103869498341565,The Juneteenth Foundation,These ads ran without a disclaimer,≤100,1
293638600794046,FlixLatino,These ads ran without a disclaimer,≤100,1
224260022125,ACTIVIST SAN DIEGO,ACTIVIST SAN DIEGO,≤100,1
104241587043,Atlanta Young Republicans,Atlanta Young Republicans,≤100,1
101388332451486,Farrington for District Attorney 2022 - FPPC #1442845,These ads ran without a disclaimer,≤100,1
103864472260650,California Climate Accountability Project,These ads ran without a disclaimer,≤100,1
113111791280231,Don Chauvin for Mayor,Don Chauvin for Mayor,≤100,1
104816878832889,Tamara Wallace for Eldorado County Supervisor,Tamara Wallace for District 5 Supervisor,≤100,1
1406149713044974,Intellectual Judaism,Intellectual Judaism,≤100,2
110244535713094,Denman Law Office,These ads ran without a disclaimer,≤100,2
103331398772229,Chuck Laegeler for State's Attorney,Committee to Elect Laegeler,≤100,1
100696609223323,Dr. Eric Brown for City Council Pos. 1,Eric Brown,≤100,3
552339848214961,Web City Properties,WCP WEB CITY PROPERTIES INC,≤100,1
103667331358644,Nathan McLeland for Mayor,Nathan McLeland,≤100,1
164779816968453,Madison/St. Clair Record,The Record,≤100,1
111772988192404,Maggie Stern Stitches,These ads ran without a disclaimer,≤100,2
1779270445658688,California Native Vote Project,california native vote project,≤100,1
194357834415667,Vote Ruggles,Daniel Ethan Ruggles,≤100,1
55765344300,Island Institute,ISLAND INSTITUTE,≤100,1
98837990702,"Penny Rich Candidate for the Register of Deeds, Orange County, NC",Penny Suzan Rich,≤100,3
234254443365165,Honorlock,These ads ran without a disclaimer,≤100,1
271933641284146,Adam Hernandez for Mayor,Adam Hernandez for Mayor,≤100,1
0,Instagram User 662521723,These ads ran without a disclaimer,≤100,1
102015235791042,Weston Balch - Manheim Township - District 16 Republican Committeeman,Weston Balch,≤100,1
151759228782381,Cash Nevada,Patrick Alan Hanas,≤100,2
137018286333311,"St. Luke's Episcopal Church - Rochester, MN",ST LUKES EPISCOPAL CHURCH,≤100,2
169208900893,Capitol Corridor,These ads ran without a disclaimer,≤100,1
645371345491312,Colgay PRIDE of Columbus Georgia,Jeremy Scott Hobbs,≤100,2
107137851072309,Alfonso For Congress,JOSEPH ALFONSO EXPLORATORY COMMITTEE,≤100,2
107756288482790,Michael Rothschadl Candidate for Yankton County Sheriff,Rothschadl4Yankton County Sheriff,≤100,2
1657488581201234,Abby Stein,These ads ran without a disclaimer,≤100,1
105386515084152,Trump2024Flags.com,TRUMP2024FLAGS COM,≤100,1
277006932385058,Karey Hanks for Idaho,Karey Hanks for Idaho,≤100,3
22297132269,United Way for Southeastern Michigan,United Way for Southeastern Michigan,≤100,1
2320817954868829,Assemblywoman Cottie Petrie-Norris,Assemblywoman Cottie Petrie-Norris,≤100,1
511996862318810,True Homestead,Ramiro Orta,≤100,5
366884503955974,Elect Todd Noblitt - Georgia State House - District 2,Committee To Elect Todd Noblitt,≤100,1
102900452387612,"Elect Blumenstock for Mayor, Lazarow & Nolde for Council","Elect Blumenstock, Lazarow and Nolde",≤100,2
26260898491,Oncor,These ads ran without a disclaimer,≤100,1
286302408702729,Galatians 6:2,Galatians 62,≤100,1
107127175335174,Selena King for Democratic Committeewoman,Jordan Charles Lander,≤100,2
101735705649420,Chris Strong for Kansas,Chris Strong for Kansas,≤100,1
108887441814447,Dawn Wilson for Show Low Justice of the Peace,Dawn V Wilson,≤100,1
69118604016,Carnegie Institution for Science,Carnegie Institution for Science,≤100,1
102312854670902,Randy Lemm - ND District 20 Senate,"Friends of Randy Lemm. Jack Hansen, Treasurer.",≤100,2
143741159755556,Victorino For Mayor,Friends of Michael Victorino,≤100,3
133993717298422,Cashco,Patrick Alan Hanas,≤100,2
100399778603957,Charity Beecham for District 2 County Commissioner,Charity Joan Beecham,≤100,1
102756178175858,Drury for District 32,Drury for District 32,≤100,1
112724267111180,Pepitas,Pepitas Vegan Cocina,≤100,4
102092659120300,James Merchant For Susanville City Council 2022,James Merchant,≤100,4
125958377483964,Dune,These ads ran without a disclaimer,≤100,1
1266797720119207,Анна Добрыднева,These ads ran without a disclaimer,≤100,2
57396543508,Building Blocks,"COMMUNITY COORDINATED CHILD CARE OF SOUTHERN INDIANA, INC.",≤100,1
103919949673205,Bluegrass Integrated Communications,BLUEGRASS BUSINESS SERVICE INC,≤100,3
270936616736501,Anil Beephan,Anil Roodal Beephan,≤100,3
104834210883,The Story of Stuff Project,These ads ran without a disclaimer,≤100,2
108811768489508,Re-elect Dave Huffman For Republican State Committee,David A Huffman Jr,≤100,1
0,Instagram User 6321667360,These ads ran without a disclaimer,≤100,1
72092591211,FBI – Federal Bureau of Investigation,FBI Boston Division,≤100,4
101371854767351,New York State Conference of Blue Cross and Blue Shield Plans,New York State Conference of Blue Cross Blue Shield Plans,≤100,1
102912981872518,CHAD For Mayor 2022,Derrick Keith Trahan,≤100,2
105900952095852,Walls For Gov,William Dock Walls,≤100,5
34302252032,End Domestic Abuse Wisconsin,End Domestic Abuse Wisconsin,≤100,1
16945641940,93.3 FLZ,These ads ran without a disclaimer,≤100,2
1611622148906400,Kevin Williams,Kevin L Williams,≤100,4
153478095260251,Reimagine,These ads ran without a disclaimer,≤100,2
119216091518705,Protect The Harvest,These ads ran without a disclaimer,≤100,1
1527563887565895,Allen Waters for Congress - Rhode Island 1st District,THE WATERS COMMITTEE,≤100,1
105305668164866,Sam Eaton,Samuel Forrest Eaton,≤100,1
417166878385730,Ilana Rubel for Idaho,Rubel for Idaho,≤100,2
321638557862608,Commit,The Commit Partnership,≤100,1
106115535235302,Don Knapp for 11th Circuit Judge,The Committee to elect Don Knapp,≤100,2
109439621521932,Joe Moses for Monterey County Sheriff,"Moses for Sheriff 2022, FPPC #1441953",≤100,1
196099393829215,Cox Media,These ads ran without a disclaimer,≤100,1
102726255607729,Hailey’s Closet,These ads ran without a disclaimer,≤100,2
47016231622,AFROPUNK,AFROPUNK WORLDWIDE LLC,≤100,1
100526135906852,Judi Rought for Reno Mayor,Citizens for Judi Rought,≤100,1
2064405450489177,SSM Health Foundation - St. Louis,These ads ran without a disclaimer,≤100,1
100561406005112,"Roy Torgerson for Sheriff, Vernon County WI",These ads ran without a disclaimer,≤100,1
