Page ID,Page name,Disclaimer,Amount spent (BRL)
1888175731479608,Professor Guilherme Corrêa,These ads ran without a disclaimer,≤100
632667250148770,Márcia Lia,MARCIA LIA,≤100
111228281470210,Souza Faria Advocacia,These ads ran without a disclaimer,≤100
557388827741506,OLÁ Venâncio,These ads ran without a disclaimer,≤100
961171580741502,Vereador Gordinho Do Povo,Rodrigo Silva,≤100
102295981355892,Jairo Tamura,Aguimario Alves Da Silva Junior,≤100
102987472236795,Flávia Lima,These ads ran without a disclaimer,≤100
103838728957498,advsamanthaburlani,These ads ran without a disclaimer,≤100
109316327667419,Vereador Jader,Jaderson De Lima Moreira,≤100
555259201341745,Wagner Rodrigues,Wagner De Araujo,≤100
112611877730541,Marinho Adv Salinas,These ads ran without a disclaimer,≤100
962615323779536,Progressistas,PROGRESSISTAS - BRASIL - BR - NACIONAL,≤100
112021296931600,Mônica Lopes,IBPOM,≤100
630906503641362,Lamé,Lameh Smeili,≤100
805333719488912,PSTU MS,Ramiro Rocha Pereira,≤100
105105461434172,TV Rio Grande,ANDRÉ DE MELO OLIVEIRA,≤100
104306478127290,Dudu Tavares,EDUARDO DOS SANTOS TAVARES,≤100
0,Instagram User 5452047223,These ads ran without a disclaimer,≤100
102164544905248,"Pestana, Caldeira & Sá","Pestana, Caldeira & Sá",≤100
133602516654912,Jader Barbalho,Jader Barbalho,≤100
154084304996536,Antônio Divino,Antônio Divino,≤100
319137984949669,Renato Queiroz,Renato Queiroz,≤100
102574314439871,Robson Santos,Robson Dos Santos,≤100
218646042063439,Dr. Mike,Ezequias Santos,≤100
325840724202960,Depvirmondes,Virmondes Cruvinel Filho,≤100
345915148786331,André Tomé - Coaching e Ação,Andre Tome,≤100
955642811167436,Thiago Mariscal,Thiago Santos,≤100
881608261927038,Escritora Márcia Funke Dieter,These ads ran without a disclaimer,≤100
220440835170744,Carlinhos Bessa,Carlinhos Bessa,≤100
100647348432569,Danilo Moritz,Danilo Moritz,≤100
112027708065684,Marcelo Cestari,MARCELO MARTINS CESTARI,≤100
321286748530927,"Empréstimo Para Aposentados, Pensionista E Loas",Julio Abranches,≤100
102209325124879,Arthur Saraiva,Arthur Saraiva,≤100
385381074922305,JC Arujá,JC,≤100
128488587879181,Ari Rabaiolli,Ari Rabaiolli,≤100
359656821563954,Geraldo Neto,Geraldo Almeida,≤100
112575683635563,Daiton Mergen,Daiton Mergen,≤100
482605981908891,Alisson Wandscheer,Alisson Wandscheer,≤100
103523575628991,Aline Bastos,Aline Barros,≤100
637918629558967,Leonídio Bouças,Leonidio Boucas,≤100
409579649839646,Vereador Paulinho Motos,Paulo Martins,≤100
542333732789084,Felipe Luiz,Felipe Luiz De Oliveira,≤100
166605213852273,Eduardo Pedrosa,Eduardo Pedrosa,≤100
582195308627046,Administrador Rodrigo,Rodrigo Julio Dos Santos,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
105131108517896,Vereador Tiago Moraes,Tiago Moraes Dos Santos,≤100
378794368834078,João Dado,These ads ran without a disclaimer,≤100
256236761932873,Rodrigo Rabuske,Rodrigo Rabuske,≤100
100663335130663,Rafaela Martinão,Edivaldo Rossetto,≤100
109723508086054,Sergio Albuquerque,Sergio Ricardo De Albuquerque Bogea,≤100
1622314271230737,Wesley Monea,Wesley Monea dos Santos,≤100
239665829565195,Cidade de São Paulo,These ads ran without a disclaimer,≤100
191063590963968,Academia de Comunicadores por Ronaldo Laux,Ronaldo Laux,≤100
115091970282973,InfluênciaPolítica,Influência Política,≤100
349284501889225,Oseias de Tamoios,Oseias de Tamoios,≤100
315453861809850,José Fortunati,Jose Fortunati,≤100
128802790469337,Todos Pela Educação,Todos Pela Educação,≤100
100747162161099,Lindomar Santos Júnior,Lindomar Rodrigues Dos Santos Junior,≤100
1009592632514485,Delegado Lucas Torres,Lucas Ribeiro,≤100
458048987893303,Delegado Palumbo,Delegado Palumbo,≤100
356767297734930,Josa Queiroz,Josa Queiroz,≤100
109944254174008,Alex Freitas,Hilario Rosa,≤100
104477621617748,Gustavo Nardi,Gustavo Nardi,≤100
424808937641023,Veneziano Vital,Veneziano Vital Do Rego Segundo Neto,≤100
364838737350939,Comunicador e Vereador Tony Oliveira,Antonio Elemar De Oliveira,≤100
1200737940028144,Adriano Martins,Adriano Martins Oliveira,≤100
421034447967783,Coronel David,Carlos Alberto David Dos Santos,≤100
154644478059091,Sicoob São Miguel,These ads ran without a disclaimer,≤100
473369119470697,Jornal Enfoco,Jornal Enfoco,≤100
589140911124327,Associação Amigos do Cinema e da Cultura,These ads ran without a disclaimer,≤100
243431705783506,Jô Dias,Jô Dias,≤100
106800357341497,Álvaro Sávio Vieira - Advogados,These ads ran without a disclaimer,≤100
104457794749518,Igor Inovar,Igor Luis Sousa Santos,≤100
109245507200632,Dharma Political Risk and Strategy,DHARMA CONSULTORIA POLÍTICA E TREINAMENTO LTDA,≤100
423905751684638,Ton Proêncio,Erivelton Proencio,≤100
256635637719842,Jamil Malafaia,Jamil Freitas Malafaia  Junior,≤100
2136904473052448,Delegada Fernanda,Delegada Fernanda,≤100
105151208396510,Leandro Ruschel,These ads ran without a disclaimer,≤100
1924704757832398,Tayla Peres,These ads ran without a disclaimer,≤100
113184216339,SP-Arte,These ads ran without a disclaimer,≤100
109481330491307,Paulo Luciano de Oliveira Carlos,Marlon Vitor Paulino,≤100
100356588277155,Ronaldo Gomlevsky,Nikole Aryel Cusate,≤100
564426566988733,Diney Lenon,Diney Lenon De Paulo,≤100
346316982111594,Régis Bueno,Regis Bueno,≤100
138927752932353,Subefeito,Davi Ferreira,≤100
394955597207788,Deputada Lucinha,Lucia De Barros,≤100
650362445023673,RICARDO MAIA,These ads ran without a disclaimer,≤100
112536247919331,Resende Ribeiro,These ads ran without a disclaimer,≤100
102062635312830,Oportunidades,These ads ran without a disclaimer,≤100
112520873862172,Colégio Liceu Olímpia,These ads ran without a disclaimer,≤100
107244318564001,Rodolfo Elias,Rodolfo Elias De Almeida,≤100
100184808436340,Valdemir Filho,Valdemir Filho,≤100
1464238647200302,Diário Do Sertão,These ads ran without a disclaimer,≤100
100162112686423,Jessica Rodrigues,Sales,≤100
884623401576910,Vereador Schumacher,William Schumacher Da Luz,≤100
644474275762806,Amazonino Mendes,Amazonino Armando Mendes,≤100
304040639690361,Renato Cariello,Renato Cariello,≤100
332985320486654,Nery S. Morais - Consultor Jurídico,These ads ran without a disclaimer,≤100
515463995314079,Vereador Marcelo Dentinho,Marcelo Antonio,≤100
108422640947718,Juliana Pavan,Juliana Pavan Von Borstel,≤100
1563667210339241,Funcef com Futuro,ADVOCEF - Associação Nacional dos Advogados da Caixa Econômica Federal,≤100
2024039791156501,João César Moraes,MERCAVEJO MARKETING DIRETO,≤100
695972200586897,Vereador Tenente Marcelo Berneira,Marcelo Berneira,≤100
0,Instagram User 3738578976,These ads ran without a disclaimer,≤100
424879664526631,Câmara de Vereadores de Ibirubá,Antídoto Filmes,≤100
110430004951761,MG Feu Rosa,These ads ran without a disclaimer,≤100
696330463715907,Mauro Pinheiro,Mauro Roberto Pinheiroeiro,≤100
869510053241010,Delegado Piquet,LEANDRO PIQUET DE AZEREDO BASTOS,≤100
1811225612245214,Notícia Cianorte E Região,These ads ran without a disclaimer,≤100
2024039791156501,João César Moraes,joao cesar de moraes,≤100
857661200958323,Adavilson De Castilhos Magagnin/Tchá-Tchá,Adavilson Magagnin,≤100
118013506714272,Juninho Lopes,Emilio De Oliveira Lopes Junior,≤100
103561738506551,Portal W&G,W&G Produções,≤100
304936020107271,Abidan Henrique,Abidan Henrique Da Silva,≤100
280413655431834,AMB - Associação Médica Brasileira,Associação Médica Brasileira,≤100
1052676991450970,Vereador Prof. André Luis,Vereador Prof. André Luis,≤100
100119095165423,Mauro Rockenbach,Mauro Rockenbach,≤100
108389624202656,RW Soluções,RW Soluções,≤100
127855417296569,O NOVO,O Novo,≤100
287776624657109,Jornal Página Zero,Página Zero Editora Jornalística e Publicidade Ltda,≤100
961419673977870,Kalynka Meirelles,Kalynka Barbara Meireles De Almeida Lissoni Nani,≤100
839683772733920,Wilton Brito,Wilton Brito,≤100
178855958869852,Daniel Kieling,Daniel Kieling,≤100
156030764586964,Saulo Pedroso,Saulo Pedroso De Souza,≤100
100117348854103,jullienesalviano,These ads ran without a disclaimer,≤100
134203750019055,Primeiro,These ads ran without a disclaimer,≤100
378584562192977,Filippi,José de Filippi Junior,≤100
114103893615463,Silvio Coltro,Silvio Cesar Coltro,≤100
458532184601190,Portal Dataminas,These ads ran without a disclaimer,≤100
1409369672675598,Sintrasem Florianópolis,Sindicato dos Trabalhadores no Serviço Público Municipal de Florianópolis - Sintrasem,≤100
110249260429244,Vereador Damiani da TV,These ads ran without a disclaimer,≤100
284823328208067,Deputado Arnaldo Jardim,Arnaldo Pereira Calil Jardim,≤100
516604861862860,Boteco Do GUTO,These ads ran without a disclaimer,≤100
1802648450063350,Vereador Maninho Freitas,Luiz Freitas,≤100
108796521708608,Iza Vicente,Iza Vicente,≤100
2104722592918710,Gisele Meter,Estrategia Parlamentar,≤100
288353518218458,Túlio Gadêlha,Túlio Gadêlha Sales de Melo,≤100
1161936530485794,Ezequiel Neiva,Isequiel Carvalho,≤100
1762838997363456,Jefferson Nogoseki,These ads ran without a disclaimer,≤100
272631539824027,Marcia Bittar,These ads ran without a disclaimer,≤100
376243256164,PT Bahia,PT Diretorio Regional da Bahia,≤100
100376298249463,Com a Petrobras o Brasil tem futuro,Com a Petrobras o Brasil tem Futuro - Sindipetro-MG,≤100
100475402294243,Consciência 91 Goiás,Edmilson Gomes Da Silveirajunior,≤100
1510100622577797,Raul Velloso,Raul Wagner Dos Reis Velloso,≤100
103156188966636,Jhonatan Costa,Jhonatan Costa,≤100
102934711684352,Dr. Antonio Antunes,Jesue Alves,≤100
282810505091573,Breno Cortella,Breno Cortella,≤100
101052615544389,IBC Instituto Brasil Conservador,INSTITUTO BRASIL CONSERVADOR - IBC,≤100
233194663788006,Prefeitura de Ponta Porã,Prefeitura Municipal de Ponta Porã,≤100
520056191427277,Vilmar Comassetto,Vilmar Comassetto,≤100
164881476980537,Abou Anni,Paulo Sérgio Abou Anni,≤100
172527276093466,CIRIO,These ads ran without a disclaimer,≤100
134001860095751,Vereadora Juliana Fraga,Juliana Fraga E Silva De Souza,≤100
267145157331321,Pepê Vasconcellos,Pergentino Araujo,≤100
185940908958849,Comissário Zottis,Luis Ernesto Zottis,≤100
430373683838786,Marilda Portela,Marilda Portela,≤100
100575307986322,Deputado Fernando Santana,Fernando Santana,≤100
100351452588134,esteticajane001,These ads ran without a disclaimer,≤100
116194285180782,Deputado Reichembach,Wilmar Reichembach,≤100
508957442623458,Vereador Subtenente Guinancio,Carlos Guinancio Coelho,≤100
1425039400960120,Dr. Jonas,Jonas Oscar Paegle,≤100
108638924404700,Diego Libardi,Diego Libardi,≤100
974465545935158,Bunnitas Cursos,These ads ran without a disclaimer,≤100
204185669760821,ATB - Associação Transparência Barueri,Sergio Dias Da Silva Junior,≤100
1433929133492494,Renata Abreu,Renata Hellmeister de Abreu,≤100
103429814684709,blogedmilson.com.br,Edmilson Oliveira,≤100
108727930803532,Vereador Lei,Wesley Silva,≤100
103441621936891,Vereador Roberto Cavallin,These ads ran without a disclaimer,≤100
116507491761842,CERS Cursos Online,These ads ran without a disclaimer,≤100
105106965331759,Mario Tricano,Mario De Oliveira Tricano,≤100
787532401316881,Mauro Chaves,Mauro Chaves,≤100
324119504317707,Luis Cesar Bueno,Luis Cesar Bueno E Freitas,≤100
109779564998729,Jeferson Brun,Jeferson Brun,≤100
104185021767087,Matheus Lemes,Matheus Lemes Martins De Assis,≤100
299878783760300,Izaías Régis,Izaias Neto,≤100
398072440209318,Airton Souza,Bruno Rutsatz,≤100
1809985405908357,Caio Tokarski,Caio Tokarski,≤100
452507981622472,Fabiano Caitano,FABIANO CAITANO,≤100
104275995407532,O Jornal SC,O JORNAL SC,≤100
450457725288130,Movimento Conservador - Ribeirão Preto - SP,Maicon Tropiano,≤100
242062609325601,Agenda 227,ANDI AGENCIA DE NOTICIAS DOS DIREITOS DA INFANCIA,≤100
344484892246127,CCE - PUC- Rio,FACULDADES CATOLICAS,≤100
1433979596813595,Joana Batista,These ads ran without a disclaimer,≤100
1729583287065210,Jefferson Otto,Jefferson Silva,≤100
391502044786018,Daniel Caetano - Ideias com sentido,Daniel Caetano,≤100
305663189589587,Magela,Geraldo Magela,≤100
106479208711797,PSOL Vale do Aço MG,Halle Figueiredo,≤100
107718730577236,Kim Do Caranguejo,These ads ran without a disclaimer,≤100
238131093224888,Vereador Nantes,Ailton Nantes,≤100
104263124260943,Fórum de Defesa da Petrobrás,These ads ran without a disclaimer,≤100
752804021494373,O Planalto,Nestor Teixeira Bastos Neto,≤100
1412251565658320,Rogério Leão,ROGÉRIO ARAÚJO LEÃO DEPUTADO ESTADUAL,≤100
1962626790720530,Beto Dois a Um,Alberto Machado,≤100
121145414698305,Sindicato dos Servidores Públicos de Jundiaí,These ads ran without a disclaimer,≤100
2032747940285515,Delegado Fernando Martins,Fernando Ernandes Martins,≤100
290273294733395,O Cidadão Alerta,O Cidadão Alerta,≤100
327966137397646,Rafa Zimbaldi,Rafael Fernando Zimbaldi,≤100
1079734302130628,Vereadora Sandra Gileno,Sandra Major,≤100
105524862071539,Somma Capital,These ads ran without a disclaimer,≤100
111333148118510,Roberto Magliano Junior,Roberto Magliano Junior,≤100
321913575134786,Delegado Zucco,Rodrigo Zucco,≤100
109676723957333,Tiago Bonecão,Tiago Santos,≤100
706663256068385,Tadeu Filippelli,Nelson Filippelli,≤100
100461681862985,campograndeacg,These ads ran without a disclaimer,≤100
1513661142272972,Lisandro Lenz,Lisandro Lenz,≤100
1572735686380293,InfoMoney Educação,These ads ran without a disclaimer,≤100
106800105216570,Fabianojustino- Anúncios -Marketing Digital,Fabiano Justino,≤100
0,Marketplace Seller 234277277,These ads ran without a disclaimer,≤100
114628711223427,Unidos por Umuarama,Sorvetes Guri,≤100
461969670542154,Juninho Gaspar,Luis Fernando Benedini Gaspar Junior,≤100
153002771566626,Soluções Estatísticas e Pesquisa de Mercado,Statsol Soluçoes Estatísticas e Pesquisa de Mercado,≤100
239058026485805,Othoniel Pinheiro,Othoniel Pinheiro Neto,≤100
220704648051983,Nilton Salomão,Nilton Salomao,≤100
110979087393149,Reinaldo Mota,Star Digital Marketing,≤100
110257634785512,Fora Bolsonaro - S S Paraíso,Joao De Almeida,≤100
109076877954410,Tamyres Filgueira Psol,Tamyres Francis Carvalho Filgueira,≤100
1677426629169955,Adusb SSind,Associação dos Docentes da UESB,≤100
316319125159365,Neidson Freitas,Neidson Freitas,≤100
1156932391002260,Pier,Pierpaolo Petruzziello,≤100
155057727889149,FreeSurf,MAGIC BRANDS INDUSTRIA E COMERCIO DE CONFECCOES LTDA,≤100
1560436480889970,HiperBem - Canoas,These ads ran without a disclaimer,≤100
1657522191133434,SIMPA Sindicato dos Municipários de Porto Alegre,Sindicato dos Municipários de Porto Alegre (Simpa),≤100
1351285281650851,Zé Cocá,Zenildo Santana,≤100
131644947653832,Vereador Manoel Douglas PRETO,Manoel Douglas Soares Oliveira,≤100
888497138157221,Canal Platinho,Rodrigo Ferrari,≤100
109187430858923,Prefeito Leonardo Spiga Real,Ciro Lacerda,≤100
224476247605395,Dep Pr Jefferson Campos,DEPUTADO JEFFERSON CAMPOS,≤100
102969558657368,Sebastião,These ads ran without a disclaimer,≤100
107396698109658,Instituto Passe Certo - Futebol Solidário,These ads ran without a disclaimer,≤100
0,Instagram User 6473090358,These ads ran without a disclaimer,≤100
396003260437808,Estevão Camolesi,Estevao Edmar Haddad Camolesi Junior,≤100
108987364630064,Centro de Inovação Social Abadeus,ASSOC BENEF ABADEUS,≤100
100833344855408,Rogério Amorim,Rogerio Amorim,≤100
105193041186385,Vereador Amós Laurindo,Amos Laurindo,≤100
103158255729237,Supletivos e Cursos,These ads ran without a disclaimer,≤100
103321052330622,Orides Neto,Orides Neto,≤100
199599520097304,Alvaro Dias,Alvaro Fernandes Dias,≤100
103133628190926,CMC Advogados,These ads ran without a disclaimer,≤100
430402277023303,Jornal Cidade em Alerta,Jornal Cidade em Alerta,≤100
632343536883223,Mariana Carvalho,Mariana Fonseca Ribeiro Carvalho De Moraes,≤100
104486751876738,Tenente Coronel Zucco,Luciano Lorenzini Zucco,≤100
420411961486591,Prefeitura Municipal de Jandaia do Sul,MUNICIPIO DE JANDAIA DO SUL,≤100
1280774801963975,Renan Ceschin,Marcos Renan de Mattos Ceschin,≤100
787532401316881,Mauro Chaves,These ads ran without a disclaimer,≤100
626350464661031,Yasmin Hachem,Yasmim Hachem,≤100
1147987451878672,Regional MT News,Regional MT News,≤100
119919573133150,Cristiano Silva,Cristiano Silva,≤100
171257293347914,Templo Sete Linhas,Gilberto Gaigalas,≤100
105638904539850,Junior JL O Grito do Povo,Valmir Ramos Barreto Junior,≤100
114334440437713,Júlio Moura Voluntário,Julio Moura,≤100
1799024073651819,Madson Henrique,Madson Henrique Do Nascimento Santos,≤100
103920308461143,Observatório Social da Petrobrás,Cajuína Produções e Mídia Digital,≤100
643337012496894,Vereador Cristian,Cristian Duarte,≤100
266812276714551,Prefeitura De Pouso Alegre,Prefeitura Municipal de Pouso Alegre,≤100
507230282804571,Thiago Damaceno,Thiago Damaceno,≤100
142099522556207,Weverton,Weverton Rocha,≤100
105280401340935,Carlos Gonçalves 28700,Claudio Reinke,≤100
108103781697493,Washington Bonfim,Washington L de S Bonfim,≤100
476118636499213,Rai do Paraíso - Rai Stein,Rai Sciascio,≤100
192192634748385,IVANEIS TAMANHO,Ivaneis Assuncao,≤100
122923285036030,Júlia Zanatta,Júlia Zanatta,≤100
316828035004008,Tribunal Superior Eleitoral (TSE),These ads ran without a disclaimer,≤100
107587735256272,Valdeci Proença Tatuí,Valdeci Proenca,≤100
418591908199129,Leo de Brito,Leonardo Cunha De Brito,≤100
220394867978409,AMB Magistrados Brasileiros,Associação dos Magistrados Brasileiros,≤100
290969464416365,Bruno Cabeção,Bruno Braga,≤100
